server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_4,21:18:20,21:18:50,49.42,73.92,""
server_4,21:18:30,21:19:00,44.69,67.13,""
server_4,21:18:40,21:19:10,55.93,55.43,""
server_4,21:18:50,21:19:20,57.26,44.02,""
server_4,21:19:00,21:19:30,63.37,31.42,""
server_4,21:19:10,21:19:40,43.87,41.04,""
server_4,21:19:20,21:19:50,46.07,44.28,""
server_4,21:19:30,21:20:00,48.19,52.19,""
server_4,21:19:40,21:20:10,49.47,43.2,""
server_4,21:19:50,21:20:20,47.36,41.05,""
server_4,21:20:00,21:20:30,43.73,49.1,""
server_4,21:20:10,21:20:40,47.71,63.77,""
server_4,21:20:20,21:20:50,42.92,58.65,""
server_4,21:20:30,21:21:00,38.26,55.55,""
server_4,21:20:40,21:21:10,46.36,53.74,""
server_4,21:20:50,21:21:20,47.68,68.95,""
server_4,21:21:00,21:21:30,54.91,70.75,""
server_4,21:21:10,21:21:40,55.33,63.74,""
server_4,21:21:20,21:21:50,53.75,49.58,""
server_4,21:21:30,21:22:00,46.15,47.77,""
server_4,21:21:40,21:22:10,39.21,43.08,""
server_4,21:21:50,21:22:20,41.98,55.23,""
server_4,21:22:00,21:22:30,50.56,58.25,""
server_4,21:22:10,21:22:40,51.61,62.25,""
server_4,21:22:20,21:22:50,55.39,66.12,""
server_4,21:22:30,21:23:00,57.65,62.06,""
server_4,21:22:40,21:23:10,67.1,61.34,""
server_4,21:22:50,21:23:20,65.31,45.64,""
server_4,21:23:00,21:23:30,60.81,48.86,""
server_4,21:23:10,21:23:40,53.15,48.82,""
server_4,21:23:20,21:23:50,61.05,54.93,""
server_4,21:23:30,21:24:00,56.83,55.88,""
server_4,21:23:40,21:24:10,61.07,49.36,""
server_4,21:23:50,21:24:20,58.63,50.36,""
server_4,21:24:00,21:24:30,59.95,47.22,""
server_4,21:24:10,21:24:40,45.37,60.79,""
server_4,21:24:20,21:24:50,50.6,55.61,""
server_4,21:24:30,21:25:00,53.77,55.37,""
server_4,21:24:40,21:25:10,59.02,55.05,""
server_4,21:24:50,21:25:20,53.79,64.48,""
server_4,21:25:00,21:25:30,57.16,66.72,""
server_4,21:25:10,21:25:40,55.82,69.5,""
server_4,21:25:20,21:25:50,59.13,66.65,""
server_4,21:25:30,21:26:00,61.91,70.67,""
server_4,21:25:40,21:26:10,61.49,69.92,""
server_4,21:25:50,21:26:20,55.64,80.28,Memory saturation suspected
server_4,21:26:00,21:26:30,41.22,66.25,""
server_4,21:26:10,21:26:40,52.84,65.07,""
server_4,21:26:20,21:26:50,48.07,45.5,""
server_4,21:26:30,21:27:00,44.67,47.09,""
server_4,21:26:40,21:27:10,46.32,50.74,""
server_4,21:26:50,21:27:20,51.8,54.73,""
server_4,21:27:00,21:27:30,57.27,57.84,""
server_4,21:27:10,21:27:40,55.92,51.76,""
server_4,21:27:20,21:27:50,51.75,50.97,""
server_4,21:27:30,21:28:00,46.26,62.77,""
server_4,21:27:40,21:28:10,44.15,61.86,""
server_4,21:27:50,21:28:20,45.34,61.19,""
server_4,21:28:00,21:28:30,46.24,56.96,""
server_4,21:28:10,21:28:40,37.99,51.07,""
server_4,21:28:20,21:28:50,36.22,51.51,""
server_4,21:28:30,21:29:00,39.6,43.86,""
server_4,21:28:40,21:29:10,48.41,42.5,""
server_4,21:28:50,21:29:20,60.98,50.35,""
server_4,21:29:00,21:29:30,71.43,57.83,""
server_4,21:29:10,21:29:40,65.25,58.96,""
server_4,21:29:20,21:29:50,67.11,59.52,""
server_4,21:29:30,21:30:00,54.31,49.43,""
server_4,21:29:40,21:30:10,58.83,53.48,""
server_4,21:29:50,21:30:20,55.18,36.72,""
server_4,21:30:00,21:30:30,56.97,50.94,""
server_4,21:30:10,21:30:40,47.05,47.35,""
server_4,21:30:20,21:30:50,48.94,55.63,""
server_4,21:30:30,21:31:00,47.34,46.29,""
server_4,21:30:40,21:31:10,53.1,48.59,""
server_4,21:30:50,21:31:20,50.16,41.37,""
server_4,21:31:00,21:31:30,57.82,37.31,""
server_4,21:31:10,21:31:40,62.07,43.15,""
server_4,21:31:20,21:31:50,56.97,48.71,""
server_4,21:31:30,21:32:00,59.88,50.23,""
server_4,21:31:40,21:32:10,54.69,41.98,""
server_4,21:31:50,21:32:20,49.47,36.65,""
server_4,21:32:00,21:32:30,42.1,37.06,""
server_4,21:32:10,21:32:40,46.42,44.99,""
server_4,21:32:20,21:32:50,55.9,58.71,""
server_4,21:32:30,21:33:00,59.65,60.74,""
server_4,21:32:40,21:33:10,51.21,52.72,""
server_4,21:32:50,21:33:20,55.68,54.2,""
server_4,21:33:00,21:33:30,51.66,52.55,""
server_4,21:33:10,21:33:40,58.1,50.95,""
server_4,21:33:20,21:33:50,52.44,48.8,""
server_4,21:33:30,21:34:00,62.51,51.78,""
server_4,21:33:40,21:34:10,62.62,56.55,""
server_4,21:33:50,21:34:20,71.52,55.12,""
server_4,21:34:00,21:34:30,68.32,55.96,""
server_4,21:34:10,21:34:40,68.92,68.96,""
server_4,21:34:20,21:34:50,53.64,68.51,""
server_4,21:34:30,21:35:00,39.97,72.0,""
server_4,21:34:40,21:35:10,45.58,64.01,""
server_4,21:34:50,21:35:20,48.31,61.35,""
server_4,21:35:00,21:35:30,66.23,63.46,""
server_4,21:35:10,21:35:40,57.43,56.36,""
server_4,21:35:20,21:35:50,61.71,58.01,""
server_4,21:35:30,21:36:00,53.35,54.28,""
server_4,21:35:40,21:36:10,64.41,49.54,""
server_4,21:35:50,21:36:20,63.28,50.29,""
server_4,21:36:00,21:36:30,60.01,45.33,""
server_4,21:36:10,21:36:40,58.48,61.67,""
server_4,21:36:20,21:36:50,57.92,62.26,""
server_4,21:36:30,21:37:00,58.2,61.83,""
server_4,21:36:40,21:37:10,43.96,43.57,""
server_4,21:36:50,21:37:20,41.62,37.63,""
server_4,21:37:00,21:37:30,49.79,38.08,""
server_4,21:37:10,21:37:40,51.16,42.8,""
server_4,21:37:20,21:37:50,49.95,50.93,""
server_4,21:37:30,21:38:00,42.37,51.95,""
server_4,21:37:40,21:38:10,38.61,63.46,""
server_4,21:37:50,21:38:20,37.43,56.19,""
server_4,21:38:00,21:38:30,39.51,59.1,""
server_4,21:38:10,21:38:40,54.85,58.21,""
server_4,21:38:20,21:38:50,61.38,65.82,""
server_4,21:38:30,21:39:00,63.23,67.5,""
server_4,21:38:40,21:39:10,50.86,57.1,""
server_4,21:38:50,21:39:20,41.64,44.3,""
server_4,21:39:00,21:39:30,37.98,40.12,""
server_4,21:39:10,21:39:40,56.15,44.57,""
server_4,21:39:20,21:39:50,68.83,58.78,""
server_4,21:39:30,21:40:00,64.44,67.61,""
server_4,21:39:40,21:40:10,42.66,69.29,""
server_4,21:39:50,21:40:20,39.25,60.78,""
server_4,21:40:00,21:40:30,41.59,66.14,""
server_4,21:40:10,21:40:40,54.28,64.2,""
server_4,21:40:20,21:40:50,54.53,68.09,""
server_4,21:40:30,21:41:00,73.17,56.81,""
server_4,21:40:40,21:41:10,73.07,61.06,""
server_4,21:40:50,21:41:20,81.78,46.32,""
server_4,21:41:00,21:41:30,72.44,47.58,""
server_4,21:41:10,21:41:40,70.52,33.21,""
server_4,21:41:20,21:41:50,52.44,56.05,""
server_4,21:41:30,21:42:00,50.59,52.52,""
server_4,21:41:40,21:42:10,51.94,53.02,""
server_4,21:41:50,21:42:20,48.12,35.47,""
server_4,21:42:00,21:42:30,42.82,34.58,""
server_4,21:42:10,21:42:40,44.54,47.73,""
server_4,21:42:20,21:42:50,61.42,64.82,""
server_4,21:42:30,21:43:00,63.3,64.86,""
server_4,21:42:40,21:43:10,53.61,57.84,""
server_4,21:42:50,21:43:20,44.22,53.33,""
server_4,21:43:00,21:43:30,46.54,59.17,""
server_4,21:43:10,21:43:40,47.35,70.17,""
server_4,21:43:20,21:43:50,46.18,65.55,""
server_4,21:43:30,21:44:00,47.11,63.98,""
server_4,21:43:40,21:44:10,43.31,49.92,""
server_4,21:43:50,21:44:20,44.11,63.26,""
server_4,21:44:00,21:44:30,39.56,57.79,""
server_4,21:44:10,21:44:40,46.26,63.93,""
server_4,21:44:20,21:44:50,47.13,46.82,""
server_4,21:44:30,21:45:00,46.05,45.29,""
server_4,21:44:40,21:45:10,49.4,50.17,""
server_4,21:44:50,21:45:20,56.73,59.17,""
server_4,21:45:00,21:45:30,63.45,69.63,""
server_4,21:45:10,21:45:40,57.37,55.36,""
server_4,21:45:20,21:45:50,49.19,43.79,""
server_4,21:45:30,21:46:00,43.41,39.86,""
server_4,21:45:40,21:46:10,39.29,51.71,""
server_4,21:45:50,21:46:20,37.47,62.98,""
server_4,21:46:00,21:46:30,44.96,55.34,""
server_4,21:46:10,21:46:40,54.9,36.49,""
server_4,21:46:20,21:46:50,53.91,23.87,""
server_4,21:46:30,21:47:00,48.09,30.8,""
server_4,21:46:40,21:47:10,49.31,38.62,""
server_4,21:46:50,21:47:20,62.27,55.44,""
server_4,21:47:00,21:47:30,73.86,51.34,""
server_4,21:47:10,21:47:40,65.9,55.51,""
server_4,21:47:20,21:47:50,58.93,36.09,""
server_4,21:47:30,21:48:00,41.78,35.33,""
server_4,21:47:40,21:48:10,35.23,42.92,""
server_4,21:47:50,21:48:20,29.24,49.62,""
server_4,21:48:00,21:48:30,34.42,53.09,""
server_4,21:48:10,21:48:40,48.02,50.2,""
server_4,21:48:20,21:48:50,54.8,65.75,""
server_4,21:48:30,21:49:00,42.56,69.4,""
server_4,21:48:40,21:49:10,44.6,62.55,""
server_4,21:48:50,21:49:20,31.47,52.52,""
server_4,21:49:00,21:49:30,40.05,41.82,""
server_4,21:49:10,21:49:40,41.6,52.8,""
server_4,21:49:20,21:49:50,43.4,64.16,""
server_4,21:49:30,21:50:00,41.3,63.43,""
server_4,21:49:40,21:50:10,40.03,52.17,""
server_4,21:49:50,21:50:20,53.15,44.12,""
server_4,21:50:00,21:50:30,48.3,62.03,""
server_4,21:50:10,21:50:40,46.52,75.95,""
server_4,21:50:20,21:50:50,48.09,57.61,""
server_4,21:50:30,21:51:00,60.78,59.83,""
server_4,21:50:40,21:51:10,54.7,51.41,""
server_4,21:50:50,21:51:20,41.61,59.14,""
server_4,21:51:00,21:51:30,44.05,54.39,""
server_4,21:51:10,21:51:40,48.63,49.67,""
server_4,21:51:20,21:51:50,46.43,60.0,""
server_4,21:51:30,21:52:00,38.48,48.59,""
server_4,21:51:40,21:52:10,35.75,51.43,""
server_4,21:51:50,21:52:20,39.8,34.83,""
server_4,21:52:00,21:52:30,52.55,42.52,""
server_4,21:52:10,21:52:40,53.81,43.37,""
server_4,21:52:20,21:52:50,56.89,54.62,""
server_4,21:52:30,21:53:00,41.23,59.12,""
server_4,21:52:40,21:53:10,31.74,64.35,""
server_4,21:52:50,21:53:20,31.7,62.98,""
server_4,21:53:00,21:53:30,52.1,52.57,""
server_4,21:53:10,21:53:40,64.99,40.64,""
server_4,21:53:20,21:53:50,66.97,36.27,""
server_4,21:53:30,21:54:00,53.61,40.34,""
server_4,21:53:40,21:54:10,53.64,51.6,""
server_4,21:53:50,21:54:20,55.81,55.11,""
server_4,21:54:00,21:54:30,48.33,44.57,""
server_4,21:54:10,21:54:40,45.26,40.63,""
server_4,21:54:20,21:54:50,43.52,40.8,""
server_4,21:54:30,21:55:00,59.27,42.92,""
server_4,21:54:40,21:55:10,66.35,34.67,""
server_4,21:54:50,21:55:20,62.34,37.14,""
server_4,21:55:00,21:55:30,53.09,41.54,""
server_4,21:55:10,21:55:40,44.62,52.14,""
server_4,21:55:20,21:55:50,44.17,44.67,""
server_4,21:55:30,21:56:00,50.6,52.36,""
server_4,21:55:40,21:56:10,57.75,59.26,""
server_4,21:55:50,21:56:20,55.71,60.02,""
server_4,21:56:00,21:56:30,54.28,59.52,""
server_4,21:56:10,21:56:40,50.51,38.61,""
server_4,21:56:20,21:56:50,55.33,42.83,""
server_4,21:56:30,21:57:00,53.3,39.08,""
server_4,21:56:40,21:57:10,49.67,52.19,""
server_4,21:56:50,21:57:20,63.48,39.42,""
server_4,21:57:00,21:57:30,61.07,35.15,""
server_4,21:57:10,21:57:40,69.63,29.25,""
server_4,21:57:20,21:57:50,61.4,44.42,""
server_4,21:57:30,21:58:00,67.43,47.57,""
server_4,21:57:40,21:58:10,55.71,58.06,""
server_4,21:57:50,21:58:20,54.22,60.99,""
server_4,21:58:00,21:58:30,52.5,60.22,""
server_4,21:58:10,21:58:40,60.31,56.27,""
server_4,21:58:20,21:58:50,65.88,59.93,""
server_4,21:58:30,21:59:00,65.89,58.53,""
server_4,21:58:40,21:59:10,54.44,58.25,""
server_4,21:58:50,21:59:20,48.07,42.45,""
server_4,21:59:00,21:59:30,42.04,43.74,""
server_4,21:59:10,21:59:40,39.79,49.17,""
server_4,21:59:20,21:59:50,36.7,58.5,""
server_4,21:59:30,22:00:00,33.35,55.03,""
server_4,21:59:40,22:00:10,44.12,54.38,""
server_4,21:59:50,22:00:20,47.41,52.48,""
server_4,22:00:00,22:00:30,54.48,58.18,""
server_4,22:00:10,22:00:40,57.54,54.46,""
server_4,22:00:20,22:00:50,46.17,63.23,""
server_4,22:00:30,22:01:00,41.79,61.74,""
server_4,22:00:40,22:01:10,48.66,53.91,""
server_4,22:00:50,22:01:20,54.92,36.52,""
server_4,22:01:00,22:01:30,46.98,38.03,""
server_4,22:01:10,22:01:40,47.21,49.89,""
server_4,22:01:20,22:01:50,57.39,50.67,""
server_4,22:01:30,22:02:00,69.31,45.36,""
server_4,22:01:40,22:02:10,62.6,41.74,""
server_4,22:01:50,22:02:20,61.95,59.33,""
server_4,22:02:00,22:02:30,54.93,67.19,""
server_4,22:02:10,22:02:40,51.98,63.12,""
server_4,22:02:20,22:02:50,43.1,62.58,""
server_4,22:02:30,22:03:00,53.67,58.17,""
server_4,22:02:40,22:03:10,56.48,56.4,""
server_4,22:02:50,22:03:20,53.84,57.39,""
server_4,22:03:00,22:03:30,54.49,65.4,""
server_4,22:03:10,22:03:40,64.0,56.14,""
server_4,22:03:20,22:03:50,66.31,52.39,""
server_4,22:03:30,22:04:00,62.52,48.83,""
server_4,22:03:40,22:04:10,55.89,53.37,""
server_4,22:03:50,22:04:20,61.86,53.01,""
server_4,22:04:00,22:04:30,75.96,62.26,""
server_4,22:04:10,22:04:40,80.53,66.33,""
server_4,22:04:20,22:04:50,73.01,57.22,""
server_4,22:04:30,22:05:00,53.25,37.74,""
server_4,22:04:40,22:05:10,37.99,44.44,""
server_4,22:04:50,22:05:20,51.02,56.79,""
server_4,22:05:00,22:05:30,49.44,58.05,""
server_4,22:05:10,22:05:40,60.08,61.26,""
server_4,22:05:20,22:05:50,43.73,54.99,""
server_4,22:05:30,22:06:00,45.15,54.19,""
server_4,22:05:40,22:06:10,47.2,55.15,""
server_4,22:05:50,22:06:20,52.66,52.0,""
server_4,22:06:00,22:06:30,60.21,59.66,""
server_4,22:06:10,22:06:40,60.5,45.23,""
server_4,22:06:20,22:06:50,69.04,55.1,""
server_4,22:06:30,22:07:00,69.3,55.01,""
server_4,22:06:40,22:07:10,65.51,68.66,""
server_4,22:06:50,22:07:20,62.8,61.81,""
server_4,22:07:00,22:07:30,62.27,50.79,""
server_4,22:07:10,22:07:40,59.4,50.76,""
server_4,22:07:20,22:07:50,48.91,58.83,""
server_4,22:07:30,22:08:00,54.55,73.89,""
server_4,22:07:40,22:08:10,55.6,67.68,""
server_4,22:07:50,22:08:20,69.96,56.06,""
server_4,22:08:00,22:08:30,54.22,55.11,""
server_4,22:08:10,22:08:40,56.69,63.72,""
server_4,22:08:20,22:08:50,51.37,70.36,""
server_4,22:08:30,22:09:00,61.42,56.35,""
server_4,22:08:40,22:09:10,49.13,59.9,""
server_4,22:08:50,22:09:20,41.08,49.33,""
server_4,22:09:00,22:09:30,41.98,48.75,""
server_4,22:09:10,22:09:40,57.73,41.13,""
server_4,22:09:20,22:09:50,56.87,52.71,""
server_4,22:09:30,22:10:00,45.62,58.22,""
server_4,22:09:40,22:10:10,35.3,52.12,""
server_4,22:09:50,22:10:20,46.89,48.99,""
server_4,22:10:00,22:10:30,64.97,59.63,""
server_4,22:10:10,22:10:40,77.15,67.1,""
server_4,22:10:20,22:10:50,80.19,63.7,""
server_4,22:10:30,22:11:00,67.11,51.24,""
server_4,22:10:40,22:11:10,57.67,46.18,""
server_4,22:10:50,22:11:20,52.59,38.72,""
server_4,22:11:00,22:11:30,57.44,45.4,""
server_4,22:11:10,22:11:40,59.34,47.37,""
server_4,22:11:20,22:11:50,56.62,53.4,""
server_4,22:11:30,22:12:00,43.09,56.41,""
server_4,22:11:40,22:12:10,37.26,54.91,""
server_4,22:11:50,22:12:20,32.32,52.16,""
server_4,22:12:00,22:12:30,44.57,48.84,""
server_4,22:12:10,22:12:40,50.66,49.77,""
server_4,22:12:20,22:12:50,65.2,62.16,""
server_4,22:12:30,22:13:00,65.05,61.06,""
server_4,22:12:40,22:13:10,65.94,65.23,""
server_4,22:12:50,22:13:20,47.04,62.01,""
server_4,22:13:00,22:13:30,48.55,63.1,""
server_4,22:13:10,22:13:40,44.94,61.12,""
server_4,22:13:20,22:13:50,64.12,50.71,""
server_4,22:13:30,22:14:00,63.23,47.76,""
server_4,22:13:40,22:14:10,70.25,54.97,""
server_4,22:13:50,22:14:20,73.41,73.63,""
server_4,22:14:00,22:14:30,74.01,73.22,""
server_4,22:14:10,22:14:40,71.92,62.05,""
server_4,22:14:20,22:14:50,55.77,49.5,""
server_4,22:14:30,22:15:00,63.34,58.62,""
server_4,22:14:40,22:15:10,61.47,47.92,""
server_4,22:14:50,22:15:20,73.98,60.35,""
server_4,22:15:00,22:15:30,62.61,49.04,""
server_4,22:15:10,22:15:40,54.12,68.24,""
server_4,22:15:20,22:15:50,45.11,55.72,""
server_4,22:15:30,22:16:00,49.53,61.19,""
server_4,22:15:40,22:16:10,50.67,52.24,""
server_4,22:15:50,22:16:20,47.36,53.41,""
server_4,22:16:00,22:16:30,44.31,47.92,""
server_4,22:16:10,22:16:40,40.84,57.82,""
server_4,22:16:20,22:16:50,38.54,48.47,""
server_4,22:16:30,22:17:00,47.0,46.68,""
server_4,22:16:40,22:17:10,50.04,49.77,""
server_4,22:16:50,22:17:20,52.93,70.82,""
server_4,22:17:00,22:17:30,48.72,68.57,""
server_4,22:17:10,22:17:40,61.0,46.18,""
server_4,22:17:20,22:17:50,55.0,36.94,""
server_4,22:17:30,22:18:00,59.03,48.86,""
server_4,22:17:40,22:18:10,39.99,74.02,""
server_4,22:17:50,22:18:20,51.38,84.39,Memory saturation suspected
server_4,22:18:00,22:18:30,39.12,77.41,Memory saturation suspected
server_4,22:18:10,22:18:40,56.8,58.08,""
server_4,22:18:20,22:18:50,55.36,45.28,""
server_4,22:18:30,22:19:00,59.36,48.42,""
server_4,22:18:40,22:19:10,50.0,50.6,""
server_4,22:18:50,22:19:20,51.74,41.47,""
server_4,22:19:00,22:19:30,46.85,43.86,""
server_4,22:19:10,22:19:40,46.31,42.27,""
server_4,22:19:20,22:19:50,36.76,50.05,""
server_4,22:19:30,22:20:00,47.82,52.69,""
server_4,22:19:40,22:20:10,52.89,65.44,""
server_4,22:19:50,22:20:20,55.93,63.11,""
server_4,22:20:00,22:20:30,41.63,50.17,""
server_4,22:20:10,22:20:40,46.43,34.74,""
server_4,22:20:20,22:20:50,56.21,30.83,""
server_4,22:20:30,22:21:00,62.51,35.87,""
server_4,22:20:40,22:21:10,60.57,37.33,""
server_4,22:20:50,22:21:20,52.48,47.32,""
server_4,22:21:00,22:21:30,51.77,44.57,""
server_4,22:21:10,22:21:40,45.24,44.19,""
server_4,22:21:20,22:21:50,37.59,46.39,""
server_4,22:21:30,22:22:00,42.33,55.71,""
server_4,22:21:40,22:22:10,42.78,61.24,""
server_4,22:21:50,22:22:20,38.21,68.54,""
server_4,22:22:00,22:22:30,34.65,60.75,""
server_4,22:22:10,22:22:40,23.4,73.41,""
server_4,22:22:20,22:22:50,49.93,74.9,""
server_4,22:22:30,22:23:00,59.17,81.76,Memory saturation suspected
server_4,22:22:40,22:23:10,65.19,73.24,""
server_4,22:22:50,22:23:20,47.16,55.43,""
server_4,22:23:00,22:23:30,49.4,46.46,""
server_4,22:23:10,22:23:40,57.26,46.83,""
server_4,22:23:20,22:23:50,66.19,52.97,""
server_4,22:23:30,22:24:00,58.25,63.16,""
server_4,22:23:40,22:24:10,56.61,63.63,""
server_4,22:23:50,22:24:20,53.31,65.34,""
server_4,22:24:00,22:24:30,48.3,57.48,""
server_4,22:24:10,22:24:40,43.78,60.58,""
server_4,22:24:20,22:24:50,44.09,58.9,""
server_4,22:24:30,22:25:00,40.48,56.8,""
server_4,22:24:40,22:25:10,59.15,49.99,""
server_4,22:24:50,22:25:20,49.06,50.41,""
server_4,22:25:00,22:25:30,64.47,50.36,""
server_4,22:25:10,22:25:40,51.58,51.18,""
server_4,22:25:20,22:25:50,54.56,54.49,""
server_4,22:25:30,22:26:00,52.39,51.78,""
server_4,22:25:40,22:26:10,51.04,49.96,""
server_4,22:25:50,22:26:20,51.63,51.13,""
server_4,22:26:00,22:26:30,43.48,59.15,""
server_4,22:26:10,22:26:40,57.55,56.69,""
server_4,22:26:20,22:26:50,61.72,43.36,""
server_4,22:26:30,22:27:00,65.2,48.71,""
server_4,22:26:40,22:27:10,58.77,55.72,""
server_4,22:26:50,22:27:20,62.42,64.79,""
server_4,22:27:00,22:27:30,63.35,63.1,""
server_4,22:27:10,22:27:40,53.74,63.61,""
server_4,22:27:20,22:27:50,42.75,67.61,""
server_4,22:27:30,22:28:00,38.81,63.41,""
server_4,22:27:40,22:28:10,34.32,61.59,""
server_4,22:27:50,22:28:20,48.52,56.91,""
server_4,22:28:00,22:28:30,51.17,47.3,""
server_4,22:28:10,22:28:40,67.95,53.36,""
server_4,22:28:20,22:28:50,64.02,49.78,""
server_4,22:28:30,22:29:00,61.33,64.19,""
server_4,22:28:40,22:29:10,44.33,47.04,""
server_4,22:28:50,22:29:20,43.98,49.05,""
server_4,22:29:00,22:29:30,49.01,40.24,""
server_4,22:29:10,22:29:40,56.74,46.07,""
server_4,22:29:20,22:29:50,50.03,35.25,""
server_4,22:29:30,22:30:00,40.75,35.39,""
server_4,22:29:40,22:30:10,38.63,35.68,""
server_4,22:29:50,22:30:20,47.5,43.8,""
server_4,22:30:00,22:30:30,46.45,40.35,""
server_4,22:30:10,22:30:40,38.99,33.62,""
server_4,22:30:20,22:30:50,35.66,35.77,""
server_4,22:30:30,22:31:00,37.07,56.78,""
server_4,22:30:40,22:31:10,53.3,55.19,""
server_4,22:30:50,22:31:20,49.07,49.52,""
server_4,22:31:00,22:31:30,60.55,29.61,""
server_4,22:31:10,22:31:40,53.02,38.25,""
server_4,22:31:20,22:31:50,64.84,42.15,""
server_4,22:31:30,22:32:00,73.1,39.94,""
server_4,22:31:40,22:32:10,79.65,45.09,""
server_4,22:31:50,22:32:20,87.33,44.53,CPU spike suspected
server_4,22:32:00,22:32:30,72.09,57.38,""
server_4,22:32:10,22:32:40,60.12,46.0,""
server_4,22:32:20,22:32:50,57.87,50.35,""
server_4,22:32:30,22:33:00,57.39,60.18,""
server_4,22:32:40,22:33:10,57.06,72.34,""
server_4,22:32:50,22:33:20,42.22,69.22,""
server_4,22:33:00,22:33:30,40.54,55.69,""
server_4,22:33:10,22:33:40,50.25,51.91,""
server_4,22:33:20,22:33:50,54.53,42.74,""
server_4,22:33:30,22:34:00,49.76,45.89,""
server_4,22:33:40,22:34:10,45.84,43.38,""
server_4,22:33:50,22:34:20,47.6,46.51,""
server_4,22:34:00,22:34:30,53.81,40.04,""
server_4,22:34:10,22:34:40,52.26,35.28,""
server_4,22:34:20,22:34:50,47.95,40.7,""
server_4,22:34:30,22:35:00,49.81,46.59,""
server_4,22:34:40,22:35:10,53.38,50.43,""
server_4,22:34:50,22:35:20,60.8,44.03,""
server_4,22:35:00,22:35:30,68.71,53.49,""
server_4,22:35:10,22:35:40,71.78,56.03,""
server_4,22:35:20,22:35:50,59.11,60.58,""
server_4,22:35:30,22:36:00,49.44,46.28,""
server_4,22:35:40,22:36:10,49.23,51.26,""
server_4,22:35:50,22:36:20,47.71,50.05,""
server_4,22:36:00,22:36:30,48.76,49.63,""
server_4,22:36:10,22:36:40,43.39,41.53,""
server_4,22:36:20,22:36:50,55.26,50.34,""
server_4,22:36:30,22:37:00,53.44,60.98,""
server_4,22:36:40,22:37:10,55.54,75.56,""
server_4,22:36:50,22:37:20,42.49,76.16,""
server_4,22:37:00,22:37:30,51.39,74.88,""
server_4,22:37:10,22:37:40,61.69,59.16,""
server_4,22:37:20,22:37:50,74.27,57.61,""
server_4,22:37:30,22:38:00,68.5,49.89,""
server_4,22:37:40,22:38:10,56.24,50.21,""
server_4,22:37:50,22:38:20,46.15,40.76,""
server_4,22:38:00,22:38:30,37.35,48.62,""
server_4,22:38:10,22:38:40,37.82,46.18,""
server_4,22:38:20,22:38:50,58.16,67.17,""
server_4,22:38:30,22:39:00,61.23,58.94,""
server_4,22:38:40,22:39:10,52.42,63.15,""
server_4,22:38:50,22:39:20,39.32,49.54,""
server_4,22:39:00,22:39:30,49.64,51.02,""
server_4,22:39:10,22:39:40,57.59,46.15,""
server_4,22:39:20,22:39:50,59.53,32.61,""
server_4,22:39:30,22:40:00,61.32,24.8,""
server_4,22:39:40,22:40:10,62.21,33.66,""
server_4,22:39:50,22:40:20,67.34,39.51,""
server_4,22:40:00,22:40:30,59.78,62.04,""
server_4,22:40:10,22:40:40,66.45,66.65,""
server_4,22:40:20,22:40:50,63.46,69.62,""
server_4,22:40:30,22:41:00,60.52,53.6,""
server_4,22:40:40,22:41:10,58.7,42.19,""
server_4,22:40:50,22:41:20,54.8,49.17,""
server_4,22:41:00,22:41:30,66.31,58.92,""
server_4,22:41:10,22:41:40,54.18,57.28,""
server_4,22:41:20,22:41:50,53.26,47.99,""
server_4,22:41:30,22:42:00,43.45,42.08,""
server_4,22:41:40,22:42:10,60.64,57.62,""
server_4,22:41:50,22:42:20,63.29,68.73,""
server_4,22:42:00,22:42:30,57.19,58.39,""
server_4,22:42:10,22:42:40,45.36,53.5,""
server_4,22:42:20,22:42:50,33.16,38.38,""
server_4,22:42:30,22:43:00,37.7,50.16,""
server_4,22:42:40,22:43:10,44.26,45.74,""
server_4,22:42:50,22:43:20,61.38,61.28,""
server_4,22:43:00,22:43:30,63.22,56.67,""
server_4,22:43:10,22:43:40,64.8,52.56,""
server_4,22:43:20,22:43:50,58.51,41.76,""
server_4,22:43:30,22:44:00,62.19,46.94,""
server_4,22:43:40,22:44:10,63.27,56.07,""
server_4,22:43:50,22:44:20,64.37,60.18,""
server_4,22:44:00,22:44:30,58.22,64.78,""
server_4,22:44:10,22:44:40,43.43,65.63,""
server_4,22:44:20,22:44:50,37.1,63.71,""
server_4,22:44:30,22:45:00,45.15,59.53,""
server_4,22:44:40,22:45:10,59.91,50.17,""
server_4,22:44:50,22:45:20,69.0,46.57,""
server_4,22:45:00,22:45:30,61.97,49.25,""
server_4,22:45:10,22:45:40,50.62,47.96,""
server_4,22:45:20,22:45:50,47.82,57.94,""
server_4,22:45:30,22:46:00,59.05,44.21,""
server_4,22:45:40,22:46:10,57.76,56.19,""
server_4,22:45:50,22:46:20,43.02,57.34,""
server_4,22:46:00,22:46:30,39.07,66.21,""
server_4,22:46:10,22:46:40,34.56,60.65,""
server_4,22:46:20,22:46:50,45.74,54.66,""
server_4,22:46:30,22:47:00,37.87,64.14,""
server_4,22:46:40,22:47:10,57.52,67.42,""
server_4,22:46:50,22:47:20,49.2,74.24,""
server_4,22:47:00,22:47:30,64.21,74.54,""
server_4,22:47:10,22:47:40,54.07,71.14,""
server_4,22:47:20,22:47:50,66.93,59.13,""
