server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_4,21:08:30,21:09:00,2532.64,1500.64,""
server_4,21:08:40,21:09:10,3237.63,1500.64,""
server_4,21:08:50,21:09:20,3237.63,1500.64,""
server_4,21:09:00,21:09:30,3237.63,1503.17,""
server_4,21:09:10,21:09:40,2533.92,1503.17,""
server_4,21:09:20,21:09:50,4534.13,1516.21,Possible DDoS
server_4,21:09:30,21:10:00,4534.13,1516.21,Possible DDoS
server_4,21:09:40,21:10:10,16055.57,1516.21,Possible DDoS
server_4,21:09:50,21:10:20,16055.57,247.09,Possible DDoS
server_4,21:10:00,21:10:30,16055.57,247.09,Possible DDoS
server_4,21:10:10,21:10:40,852.4,9043.01,Disk thrash suspected
server_4,21:10:20,21:10:50,2373.07,9043.01,Disk thrash suspected
server_4,21:10:30,21:11:00,2373.07,9043.01,Disk thrash suspected
server_4,21:10:40,21:11:10,2373.07,5610.77,Disk thrash suspected
server_4,21:10:50,21:11:20,4501.81,671.55,Possible DDoS
server_4,21:11:00,21:11:30,4501.81,671.55,Possible DDoS
server_4,21:11:10,21:11:40,4501.81,671.55,Possible DDoS
server_4,21:11:20,21:11:50,909.07,162.11,""
server_4,21:11:30,21:12:00,10542.29,162.11,Possible DDoS
server_4,21:11:40,21:12:10,10542.29,4496.26,Network flood + Disk thrash suspected
server_4,21:11:50,21:12:20,10542.29,4496.26,Network flood + Disk thrash suspected
server_4,21:12:00,21:12:30,13186.57,4496.26,Network flood + Disk thrash suspected
server_4,21:12:10,21:12:40,13186.57,120.34,Possible DDoS
server_4,21:12:20,21:12:50,13186.57,128.95,Possible DDoS
server_4,21:12:30,21:13:00,938.98,143.09,""
server_4,21:12:40,21:13:10,17461.57,155.62,Possible DDoS
server_4,21:12:50,21:13:20,17461.57,155.62,Possible DDoS
server_4,21:13:00,21:13:30,17461.57,195.47,Possible DDoS
server_4,21:13:10,21:13:40,9791.82,195.47,Possible DDoS
server_4,21:13:20,21:13:50,19729.05,195.47,Possible DDoS
server_4,21:13:30,21:14:00,19729.05,816.51,Possible DDoS
server_4,21:13:40,21:14:10,19729.05,816.51,Possible DDoS
server_4,21:13:50,21:14:20,4016.35,1364.45,""
server_4,21:14:00,21:14:30,4016.35,1364.45,""
server_4,21:14:10,21:14:40,4016.35,1364.45,""
server_4,21:14:20,21:14:50,1035.83,135.19,""
server_4,21:14:30,21:15:00,1061.87,135.19,""
server_4,21:14:40,21:15:10,12046.88,135.19,Possible DDoS
server_4,21:14:50,21:15:20,12046.88,1767.23,Possible DDoS
server_4,21:15:00,21:15:30,12046.88,1767.23,Possible DDoS
server_4,21:15:10,21:15:40,10960.83,3082.85,Possible DDoS
server_4,21:15:20,21:15:50,10960.83,3082.85,Possible DDoS
server_4,21:15:30,21:16:00,992.77,3082.85,""
server_4,21:15:40,21:16:10,992.77,119.85,""
server_4,21:15:50,21:16:20,823.07,175.43,""
server_4,21:16:00,21:16:30,823.07,175.43,""
server_4,21:16:10,21:16:40,3186.09,1464.23,""
server_4,21:16:20,21:16:50,15781.49,3414.22,Possible DDoS
server_4,21:16:30,21:17:00,15781.49,3414.22,Possible DDoS
server_4,21:16:40,21:17:10,15781.49,3414.22,Possible DDoS
server_4,21:16:50,21:17:20,4986.27,1675.43,Possible DDoS
server_4,21:17:00,21:17:30,4986.27,1675.43,Possible DDoS
server_4,21:17:10,21:17:40,1713.66,7122.42,Disk thrash suspected
server_4,21:17:20,21:17:50,918.36,7122.42,Disk thrash suspected
server_4,21:17:30,21:18:00,1830.64,7122.42,Disk thrash suspected
server_4,21:17:40,21:18:10,2682.1,3777.58,""
server_4,21:17:50,21:18:20,12447.24,5973.69,Network flood + Disk thrash suspected
server_4,21:18:00,21:18:30,12447.24,5973.69,Network flood + Disk thrash suspected
server_4,21:18:10,21:18:40,12447.24,5973.69,Network flood + Disk thrash suspected
server_4,21:18:20,21:18:50,3221.4,635.57,""
server_4,21:18:30,21:19:00,3221.4,635.57,""
server_4,21:18:40,21:19:10,18778.82,147.16,Possible DDoS
server_4,21:18:50,21:19:20,18778.82,7015.79,Network flood + Disk thrash suspected
server_4,21:19:00,21:19:30,18778.82,7015.79,Network flood + Disk thrash suspected
server_4,21:19:10,21:19:40,5906.7,7015.79,Network flood + Disk thrash suspected
server_4,21:19:20,21:19:50,2754.84,9138.25,Disk thrash suspected
server_4,21:19:30,21:20:00,2754.84,9138.25,Disk thrash suspected
server_4,21:19:40,21:20:10,4413.31,9138.25,Network flood + Disk thrash suspected
server_4,21:19:50,21:20:20,5711.25,1339.67,Possible DDoS
server_4,21:20:00,21:20:30,5711.25,1339.67,Possible DDoS
server_4,21:20:10,21:20:40,5711.25,109.64,Possible DDoS
server_4,21:20:20,21:20:50,632.54,109.64,""
server_4,21:20:30,21:21:00,1464.42,3415.85,""
server_4,21:20:40,21:21:10,2688.11,3415.85,""
server_4,21:20:50,21:21:20,2688.11,3415.85,""
server_4,21:21:00,21:21:30,2688.11,755.64,""
server_4,21:21:10,21:21:40,2037.87,649.24,""
server_4,21:21:20,21:21:50,924.47,116.99,""
server_4,21:21:30,21:22:00,924.47,62.41,""
server_4,21:21:40,21:22:10,2909.76,7645.16,Disk thrash suspected
server_4,21:21:50,21:22:20,2909.76,7645.16,Disk thrash suspected
server_4,21:22:00,21:22:30,2909.76,7645.16,Disk thrash suspected
server_4,21:22:10,21:22:40,913.45,6208.5,Disk thrash suspected
server_4,21:22:20,21:22:50,913.45,6208.5,Disk thrash suspected
server_4,21:22:30,21:23:00,953.07,4377.08,Disk thrash suspected
server_4,21:22:40,21:23:10,973.93,132.39,""
server_4,21:22:50,21:23:20,973.93,9474.95,Disk thrash suspected
server_4,21:23:00,21:23:30,1396.34,9474.95,Disk thrash suspected
server_4,21:23:10,21:23:40,14909.13,9474.95,Network flood + Disk thrash suspected
server_4,21:23:20,21:23:50,14909.13,1409.56,Possible DDoS
server_4,21:23:30,21:24:00,14909.13,1215.24,Possible DDoS
server_4,21:23:40,21:24:10,4343.0,1753.42,Possible DDoS
server_4,21:23:50,21:24:20,4343.0,1753.42,Possible DDoS
server_4,21:24:00,21:24:30,4343.0,1753.42,Possible DDoS
server_4,21:24:10,21:24:40,1014.38,96.0,""
server_4,21:24:20,21:24:50,1014.38,205.07,""
server_4,21:24:30,21:25:00,1454.32,1650.79,""
server_4,21:24:40,21:25:10,4571.93,1650.79,Possible DDoS
server_4,21:24:50,21:25:20,4571.93,1650.79,Possible DDoS
server_4,21:25:00,21:25:30,19601.5,1333.39,Possible DDoS
server_4,21:25:10,21:25:40,19601.5,1290.31,Possible DDoS
server_4,21:25:20,21:25:50,19601.5,1290.31,Possible DDoS
server_4,21:25:30,21:26:00,3994.36,1290.31,""
server_4,21:25:40,21:26:10,3994.36,703.27,""
server_4,21:25:50,21:26:20,3994.36,703.27,""
server_4,21:26:00,21:26:30,824.96,161.3,""
server_4,21:26:10,21:26:40,883.87,4299.51,Disk thrash suspected
server_4,21:26:20,21:26:50,7442.14,5745.25,Network flood + Disk thrash suspected
server_4,21:26:30,21:27:00,7442.14,8718.48,Network flood + Disk thrash suspected
server_4,21:26:40,21:27:10,7442.14,8718.48,Network flood + Disk thrash suspected
server_4,21:26:50,21:27:20,819.09,8718.48,Disk thrash suspected
server_4,21:27:00,21:27:30,3779.75,1530.04,""
server_4,21:27:10,21:27:40,3779.75,5941.82,Disk thrash suspected
server_4,21:27:20,21:27:50,3779.75,5941.82,Disk thrash suspected
server_4,21:27:30,21:28:00,895.55,5941.82,Disk thrash suspected
server_4,21:27:40,21:28:10,877.13,139.31,""
server_4,21:27:50,21:28:20,877.13,139.31,""
server_4,21:28:00,21:28:30,877.13,139.31,""
server_4,21:28:10,21:28:40,2110.42,1673.13,""
server_4,21:28:20,21:28:50,2110.42,4723.38,Disk thrash suspected
server_4,21:28:30,21:29:00,2515.72,4723.38,Disk thrash suspected
server_4,21:28:40,21:29:10,2515.72,4723.38,Disk thrash suspected
server_4,21:28:50,21:29:20,5667.53,3875.57,Network flood + Disk thrash suspected
server_4,21:29:00,21:29:30,6974.53,151.84,Possible DDoS
server_4,21:29:10,21:29:40,6974.53,8798.95,Network flood + Disk thrash suspected
server_4,21:29:20,21:29:50,10761.12,8798.95,Network flood + Disk thrash suspected
server_4,21:29:30,21:30:00,10761.12,8798.95,Network flood + Disk thrash suspected
server_4,21:29:40,21:30:10,17777.15,5129.63,Network flood + Disk thrash suspected
server_4,21:29:50,21:30:20,17777.15,5129.63,Network flood + Disk thrash suspected
server_4,21:30:00,21:30:30,17777.15,828.72,Possible DDoS
server_4,21:30:10,21:30:40,5343.28,168.93,Possible DDoS
server_4,21:30:20,21:30:50,5343.28,168.93,Possible DDoS
server_4,21:30:30,21:31:00,835.15,107.21,""
server_4,21:30:40,21:31:10,1653.39,1748.0,""
server_4,21:30:50,21:31:20,1653.39,6035.05,Disk thrash suspected
server_4,21:31:00,21:31:30,18750.61,6035.05,Network flood + Disk thrash suspected
server_4,21:31:10,21:31:40,18750.61,6035.05,Network flood + Disk thrash suspected
server_4,21:31:20,21:31:50,18750.61,1555.8,Possible DDoS
server_4,21:31:30,21:32:00,2845.98,1555.8,""
server_4,21:31:40,21:32:10,2845.98,9932.27,Disk thrash suspected
server_4,21:31:50,21:32:20,2646.9,9932.27,Disk thrash suspected
server_4,21:32:00,21:32:30,2646.9,9932.27,Disk thrash suspected
server_4,21:32:10,21:32:40,2646.9,4853.25,Disk thrash suspected
server_4,21:32:20,21:32:50,818.87,4853.25,Disk thrash suspected
server_4,21:32:30,21:33:00,19097.57,198.3,Possible DDoS
server_4,21:32:40,21:33:10,19097.57,198.3,Possible DDoS
server_4,21:32:50,21:33:20,19097.57,99.19,Possible DDoS
server_4,21:33:00,21:33:30,1053.59,99.19,""
server_4,21:33:10,21:33:40,4524.21,1300.96,Possible DDoS
server_4,21:33:20,21:33:50,4524.21,1300.96,Possible DDoS
server_4,21:33:30,21:34:00,12969.79,1300.96,Possible DDoS
server_4,21:33:40,21:34:10,12969.79,92.39,Possible DDoS
server_4,21:33:50,21:34:20,12969.79,154.28,Possible DDoS
server_4,21:34:00,21:34:30,3437.29,928.44,""
server_4,21:34:10,21:34:40,3437.29,928.44,""
server_4,21:34:20,21:34:50,19775.68,928.44,Possible DDoS
server_4,21:34:30,21:35:00,19775.68,192.13,Possible DDoS
server_4,21:34:40,21:35:10,19775.68,894.8,Possible DDoS
server_4,21:34:50,21:35:20,3305.46,894.8,""
server_4,21:35:00,21:35:30,18876.11,894.8,Possible DDoS
server_4,21:35:10,21:35:40,18876.11,162.54,Possible DDoS
server_4,21:35:20,21:35:50,18876.11,108.26,Possible DDoS
server_4,21:35:30,21:36:00,17573.16,111.83,Possible DDoS
server_4,21:35:40,21:36:10,17573.16,574.14,Possible DDoS
server_4,21:35:50,21:36:20,1229.61,574.14,""
server_4,21:36:00,21:36:30,1229.61,6075.1,Disk thrash suspected
server_4,21:36:10,21:36:40,880.23,6075.1,Disk thrash suspected
server_4,21:36:20,21:36:50,880.23,6358.06,Disk thrash suspected
server_4,21:36:30,21:37:00,880.23,6945.94,Disk thrash suspected
server_4,21:36:40,21:37:10,650.48,6945.94,Disk thrash suspected
server_4,21:36:50,21:37:20,10983.23,6945.94,Network flood + Disk thrash suspected
server_4,21:37:00,21:37:30,11227.16,5285.85,Network flood + Disk thrash suspected
server_4,21:37:10,21:37:40,11227.16,72.02,Possible DDoS
server_4,21:37:20,21:37:50,11227.16,171.85,Possible DDoS
server_4,21:37:30,21:38:00,10866.73,171.85,Possible DDoS
server_4,21:37:40,21:38:10,10866.73,171.85,Possible DDoS
server_4,21:37:50,21:38:20,10866.73,100.78,Possible DDoS
server_4,21:38:00,21:38:30,4583.4,1603.27,Possible DDoS
server_4,21:38:10,21:38:40,4583.4,1603.27,Possible DDoS
server_4,21:38:20,21:38:50,4583.4,7459.59,Network flood + Disk thrash suspected
server_4,21:38:30,21:39:00,4610.17,7459.59,Network flood + Disk thrash suspected
server_4,21:38:40,21:39:10,4610.17,7459.59,Network flood + Disk thrash suspected
server_4,21:38:50,21:39:20,4610.17,1232.01,Possible DDoS
server_4,21:39:00,21:39:30,672.6,163.48,""
server_4,21:39:10,21:39:40,909.42,163.48,""
server_4,21:39:20,21:39:50,909.42,163.48,""
server_4,21:39:30,21:40:00,909.42,105.06,""
server_4,21:39:40,21:40:10,869.18,87.95,""
server_4,21:39:50,21:40:20,10516.25,87.95,Possible DDoS
server_4,21:40:00,21:40:30,10516.25,171.95,Possible DDoS
server_4,21:40:10,21:40:40,10516.25,171.95,Possible DDoS
server_4,21:40:20,21:40:50,6409.33,886.05,Possible DDoS
server_4,21:40:30,21:41:00,6409.33,886.05,Possible DDoS
server_4,21:40:40,21:41:10,4664.07,886.05,Possible DDoS
server_4,21:40:50,21:41:20,967.18,99.37,""
server_4,21:41:00,21:41:30,967.18,9521.75,Disk thrash suspected
server_4,21:41:10,21:41:40,957.47,9826.89,Disk thrash suspected
server_4,21:41:20,21:41:50,843.58,9826.89,Disk thrash suspected
server_4,21:41:30,21:42:00,14546.57,9826.89,Network flood + Disk thrash suspected
server_4,21:41:40,21:42:10,14546.57,4266.06,Network flood + Disk thrash suspected
server_4,21:41:50,21:42:20,14546.57,4266.06,Network flood + Disk thrash suspected
server_4,21:42:00,21:42:30,901.31,4266.06,Disk thrash suspected
server_4,21:42:10,21:42:40,1938.85,1450.03,""
server_4,21:42:20,21:42:50,1938.85,1450.03,""
server_4,21:42:30,21:43:00,7373.99,8904.59,Network flood + Disk thrash suspected
server_4,21:42:40,21:43:10,7373.99,8904.59,Network flood + Disk thrash suspected
server_4,21:42:50,21:43:20,7373.99,8904.59,Network flood + Disk thrash suspected
server_4,21:43:00,21:43:30,1325.24,565.93,""
server_4,21:43:10,21:43:40,1325.24,565.93,""
server_4,21:43:20,21:43:50,679.63,4865.71,Disk thrash suspected
server_4,21:43:30,21:44:00,9741.18,4865.71,Network flood + Disk thrash suspected
server_4,21:43:40,21:44:10,9741.18,4944.79,Network flood + Disk thrash suspected
server_4,21:43:50,21:44:20,9741.18,4944.79,Network flood + Disk thrash suspected
server_4,21:44:00,21:44:30,13928.04,5904.78,Network flood + Disk thrash suspected
server_4,21:44:10,21:44:40,13928.04,5904.78,Network flood + Disk thrash suspected
server_4,21:44:20,21:44:50,13928.04,6464.15,Network flood + Disk thrash suspected
server_4,21:44:30,21:45:00,4282.21,6464.15,Disk thrash suspected
server_4,21:44:40,21:45:10,4282.21,6464.15,Disk thrash suspected
server_4,21:44:50,21:45:20,935.6,3968.01,Disk thrash suspected
server_4,21:45:00,21:45:30,935.6,3968.01,Disk thrash suspected
server_4,21:45:10,21:45:40,935.6,9609.54,Disk thrash suspected
server_4,21:45:20,21:45:50,13222.03,9609.54,Network flood + Disk thrash suspected
server_4,21:45:30,21:46:00,13222.03,9609.54,Network flood + Disk thrash suspected
server_4,21:45:40,21:46:10,13222.03,9380.55,Network flood + Disk thrash suspected
server_4,21:45:50,21:46:20,10744.17,9380.55,Network flood + Disk thrash suspected
server_4,21:46:00,21:46:30,10744.17,9380.55,Network flood + Disk thrash suspected
server_4,21:46:10,21:46:40,10744.17,175.95,Possible DDoS
server_4,21:46:20,21:46:50,929.46,6385.0,Disk thrash suspected
server_4,21:46:30,21:47:00,2238.18,6385.0,Disk thrash suspected
server_4,21:46:40,21:47:10,2238.18,6385.0,Disk thrash suspected
server_4,21:46:50,21:47:20,2238.18,1454.57,""
server_4,21:47:00,21:47:30,1084.56,108.51,""
server_4,21:47:10,21:47:40,2663.42,613.05,""
server_4,21:47:20,21:47:50,2663.42,613.05,""
server_4,21:47:30,21:48:00,2663.42,613.05,""
server_4,21:47:40,21:48:10,843.38,8749.06,Disk thrash suspected
server_4,21:47:50,21:48:20,500.71,8749.06,Disk thrash suspected
server_4,21:48:00,21:48:30,720.65,8749.06,Disk thrash suspected
server_4,21:48:10,21:48:40,12785.71,7579.4,Network flood + Disk thrash suspected
server_4,21:48:20,21:48:50,12785.71,104.58,Possible DDoS
server_4,21:48:30,21:49:00,12785.71,7980.31,Network flood + Disk thrash suspected
server_4,21:48:40,21:49:10,1012.16,7980.31,Disk thrash suspected
server_4,21:48:50,21:49:20,1012.16,7980.31,Disk thrash suspected
server_4,21:49:00,21:49:30,1012.16,110.24,""
server_4,21:49:10,21:49:40,1100.97,110.24,""
server_4,21:49:20,21:49:50,1100.97,110.24,""
server_4,21:49:30,21:50:00,1100.97,8705.11,Disk thrash suspected
server_4,21:49:40,21:50:10,791.57,8705.11,Disk thrash suspected
server_4,21:49:50,21:50:20,791.57,8705.11,Disk thrash suspected
server_4,21:50:00,21:50:30,791.57,106.48,""
server_4,21:50:10,21:50:40,681.57,139.47,""
server_4,21:50:20,21:50:50,1020.33,139.47,""
server_4,21:50:30,21:51:00,1020.33,144.08,""
server_4,21:50:40,21:51:10,1020.33,7265.93,Disk thrash suspected
server_4,21:50:50,21:51:20,951.48,7265.93,Disk thrash suspected
server_4,21:51:00,21:51:30,2505.56,7265.93,Disk thrash suspected
server_4,21:51:10,21:51:40,15264.28,7333.47,Network flood + Disk thrash suspected
server_4,21:51:20,21:51:50,15264.28,7333.47,Network flood + Disk thrash suspected
server_4,21:51:30,21:52:00,15264.28,7333.47,Network flood + Disk thrash suspected
server_4,21:51:40,21:52:10,16238.82,1097.45,Possible DDoS
server_4,21:51:50,21:52:20,16238.82,8913.34,Network flood + Disk thrash suspected
server_4,21:52:00,21:52:30,16238.82,8913.34,Network flood + Disk thrash suspected
server_4,21:52:10,21:52:40,10313.59,8913.34,Network flood + Disk thrash suspected
server_4,21:52:20,21:52:50,10313.59,6604.2,Network flood + Disk thrash suspected
server_4,21:52:30,21:53:00,10313.59,6604.2,Network flood + Disk thrash suspected
server_4,21:52:40,21:53:10,2520.41,6604.2,Disk thrash suspected
server_4,21:52:50,21:53:20,604.3,9306.73,Disk thrash suspected
server_4,21:53:00,21:53:30,987.84,9306.73,Disk thrash suspected
server_4,21:53:10,21:53:40,987.84,9306.73,Disk thrash suspected
server_4,21:53:20,21:53:50,10724.87,6739.14,Network flood + Disk thrash suspected
server_4,21:53:30,21:54:00,10724.87,6739.14,Network flood + Disk thrash suspected
server_4,21:53:40,21:54:10,10724.87,6739.14,Network flood + Disk thrash suspected
server_4,21:53:50,21:54:20,4167.87,1467.88,""
server_4,21:54:00,21:54:30,4167.87,1467.88,""
server_4,21:54:10,21:54:40,4167.87,9278.99,Disk thrash suspected
server_4,21:54:20,21:54:50,2005.49,9278.99,Disk thrash suspected
server_4,21:54:30,21:55:00,2231.02,9278.99,Disk thrash suspected
server_4,21:54:40,21:55:10,2231.02,5207.18,Disk thrash suspected
server_4,21:54:50,21:55:20,2231.02,9043.1,Disk thrash suspected
server_4,21:55:00,21:55:30,2959.47,9043.1,Disk thrash suspected
server_4,21:55:10,21:55:40,2959.47,9043.1,Disk thrash suspected
server_4,21:55:20,21:55:50,3056.81,1510.91,""
server_4,21:55:30,21:56:00,3056.81,552.06,""
server_4,21:55:40,21:56:10,3056.81,552.06,""
server_4,21:55:50,21:56:20,1033.89,6579.58,Disk thrash suspected
server_4,21:56:00,21:56:30,986.49,6579.58,Disk thrash suspected
server_4,21:56:10,21:56:40,986.49,6579.58,Disk thrash suspected
server_4,21:56:20,21:56:50,986.49,105.55,""
server_4,21:56:30,21:57:00,4104.75,1294.6,""
server_4,21:56:40,21:57:10,4104.75,1294.6,""
server_4,21:56:50,21:57:20,4104.75,1294.6,""
server_4,21:57:00,21:57:30,2702.82,5920.02,Disk thrash suspected
server_4,21:57:10,21:57:40,11280.85,5920.02,Network flood + Disk thrash suspected
server_4,21:57:20,21:57:50,12517.94,5920.02,Network flood + Disk thrash suspected
server_4,21:57:30,21:58:00,13626.46,1202.67,Possible DDoS
server_4,21:57:40,21:58:10,13626.46,1866.16,Possible DDoS
server_4,21:57:50,21:58:20,13626.46,1866.16,Possible DDoS
server_4,21:58:00,21:58:30,16836.81,1866.16,Possible DDoS
server_4,21:58:10,21:58:40,16836.81,1344.19,Possible DDoS
server_4,21:58:20,21:58:50,16836.81,579.16,Possible DDoS
server_4,21:58:30,21:59:00,17545.06,1646.97,Possible DDoS
server_4,21:58:40,21:59:10,17545.06,1646.97,Possible DDoS
server_4,21:58:50,21:59:20,17545.06,1646.97,Possible DDoS
server_4,21:59:00,21:59:30,888.46,135.91,""
server_4,21:59:10,21:59:40,888.46,135.91,""
server_4,21:59:20,21:59:50,723.07,8672.93,Disk thrash suspected
server_4,21:59:30,22:00:00,694.94,8672.93,Disk thrash suspected
server_4,21:59:40,22:00:10,729.96,8672.93,Disk thrash suspected
server_4,21:59:50,22:00:20,19537.83,709.95,Possible DDoS
server_4,22:00:00,22:00:30,19537.83,1068.03,Possible DDoS
server_4,22:00:10,22:00:40,19537.83,1276.23,Possible DDoS
server_4,22:00:20,22:00:50,4449.8,1276.23,Possible DDoS
server_4,22:00:30,22:01:00,2307.72,5006.68,Disk thrash suspected
server_4,22:00:40,22:01:10,1025.7,5006.68,Disk thrash suspected
server_4,22:00:50,22:01:20,1025.7,9694.5,Disk thrash suspected
server_4,22:01:00,22:01:30,1025.7,9694.5,Disk thrash suspected
server_4,22:01:10,22:01:40,17314.14,9694.5,Network flood + Disk thrash suspected
server_4,22:01:20,22:01:50,17314.14,130.65,Possible DDoS
server_4,22:01:30,22:02:00,17603.95,7378.31,Network flood + Disk thrash suspected
server_4,22:01:40,22:02:10,17603.95,7378.31,Network flood + Disk thrash suspected
server_4,22:01:50,22:02:20,17603.95,7378.31,Network flood + Disk thrash suspected
server_4,22:02:00,22:02:30,14383.42,116.54,Possible DDoS
server_4,22:02:10,22:02:40,14383.42,1657.6,Possible DDoS
server_4,22:02:20,22:02:50,13029.26,1657.6,Possible DDoS
server_4,22:02:30,22:03:00,11976.62,1657.6,Possible DDoS
server_4,22:02:40,22:03:10,16277.94,186.93,Possible DDoS
server_4,22:02:50,22:03:20,16277.94,186.93,Possible DDoS
server_4,22:03:00,22:03:30,16277.94,1832.79,Possible DDoS
server_4,22:03:10,22:03:40,2252.96,1832.79,""
server_4,22:03:20,22:03:50,17494.22,1832.79,Possible DDoS
server_4,22:03:30,22:04:00,17494.22,182.51,Possible DDoS
server_4,22:03:40,22:04:10,17494.22,182.51,Possible DDoS
server_4,22:03:50,22:04:20,960.27,182.51,""
server_4,22:04:00,22:04:30,984.37,126.73,""
server_4,22:04:10,22:04:40,9147.79,131.69,Possible DDoS
server_4,22:04:20,22:04:50,9147.79,1776.9,Possible DDoS
server_4,22:04:30,22:05:00,9147.79,1776.9,Possible DDoS
server_4,22:04:40,22:05:10,3900.84,1776.9,""
server_4,22:04:50,22:05:20,971.04,149.96,""
server_4,22:05:00,22:05:30,3013.64,1125.83,""
server_4,22:05:10,22:05:40,3013.64,1125.83,""
server_4,22:05:20,22:05:50,3013.64,1125.83,""
server_4,22:05:30,22:06:00,960.94,109.9,""
server_4,22:05:40,22:06:10,1221.93,1619.52,""
server_4,22:05:50,22:06:20,1639.62,1619.52,""
server_4,22:06:00,22:06:30,1639.62,1619.52,""
server_4,22:06:10,22:06:40,2924.34,1534.17,""
server_4,22:06:20,22:06:50,3360.8,1637.02,""
server_4,22:06:30,22:07:00,17328.59,1637.02,Possible DDoS
server_4,22:06:40,22:07:10,17328.59,1637.02,Possible DDoS
server_4,22:06:50,22:07:20,17328.59,167.8,Possible DDoS
server_4,22:07:00,22:07:30,14386.58,5979.58,Network flood + Disk thrash suspected
server_4,22:07:10,22:07:40,14386.58,5979.58,Network flood + Disk thrash suspected
server_4,22:07:20,22:07:50,3068.41,5979.58,Disk thrash suspected
server_4,22:07:30,22:08:00,19089.17,793.03,Possible DDoS
server_4,22:07:40,22:08:10,19089.17,1105.54,Possible DDoS
server_4,22:07:50,22:08:20,19089.17,1105.54,Possible DDoS
server_4,22:08:00,22:08:30,6983.51,1105.54,Possible DDoS
server_4,22:08:10,22:08:40,12666.86,123.11,Possible DDoS
server_4,22:08:20,22:08:50,12666.86,123.11,Possible DDoS
server_4,22:08:30,22:09:00,12666.86,123.11,Possible DDoS
server_4,22:08:40,22:09:10,780.03,84.12,""
server_4,22:08:50,22:09:20,780.03,6438.86,Disk thrash suspected
server_4,22:09:00,22:09:30,755.36,6438.86,Disk thrash suspected
server_4,22:09:10,22:09:40,16285.26,6438.86,Network flood + Disk thrash suspected
server_4,22:09:20,22:09:50,16285.26,4475.72,Network flood + Disk thrash suspected
server_4,22:09:30,22:10:00,16285.26,7366.46,Network flood + Disk thrash suspected
server_4,22:09:40,22:10:10,480.85,7366.46,Disk thrash suspected
server_4,22:09:50,22:10:20,913.47,7366.46,Disk thrash suspected
server_4,22:10:00,22:10:30,15451.21,180.41,Possible DDoS
server_4,22:10:10,22:10:40,16865.56,180.41,Possible DDoS
server_4,22:10:20,22:10:50,16865.56,180.41,Possible DDoS
server_4,22:10:30,22:11:00,16865.56,688.05,Possible DDoS
server_4,22:10:40,22:11:10,14078.87,688.05,Possible DDoS
server_4,22:10:50,22:11:20,14078.87,4326.14,Network flood + Disk thrash suspected
server_4,22:11:00,22:11:30,14078.87,4326.14,Network flood + Disk thrash suspected
server_4,22:11:10,22:11:40,18133.86,4326.14,Network flood + Disk thrash suspected
server_4,22:11:20,22:11:50,18133.86,4098.1,Network flood + Disk thrash suspected
server_4,22:11:30,22:12:00,18133.86,5886.83,Network flood + Disk thrash suspected
server_4,22:11:40,22:12:10,2027.78,5886.83,Disk thrash suspected
server_4,22:11:50,22:12:20,567.4,5886.83,Disk thrash suspected
server_4,22:12:00,22:12:30,873.08,3921.97,Disk thrash suspected
server_4,22:12:10,22:12:40,1391.67,553.7,""
server_4,22:12:20,22:12:50,1391.67,553.7,""
server_4,22:12:30,22:13:00,1391.67,553.7,""
server_4,22:12:40,22:13:10,987.34,187.31,""
server_4,22:12:50,22:13:20,679.91,93.28,""
server_4,22:13:00,22:13:30,17470.04,93.28,Possible DDoS
server_4,22:13:10,22:13:40,17470.04,571.62,Possible DDoS
server_4,22:13:20,22:13:50,17470.04,571.62,Possible DDoS
server_4,22:13:30,22:14:00,17061.52,571.62,Possible DDoS
server_4,22:13:40,22:14:10,17061.52,518.33,Possible DDoS
server_4,22:13:50,22:14:20,17061.52,155.36,Possible DDoS
server_4,22:14:00,22:14:30,12953.78,1178.15,Possible DDoS
server_4,22:14:10,22:14:40,12953.78,1178.15,Possible DDoS
server_4,22:14:20,22:14:50,12953.78,1188.77,Possible DDoS
server_4,22:14:30,22:15:00,7172.89,1188.77,Possible DDoS
server_4,22:14:40,22:15:10,2748.31,5608.84,Disk thrash suspected
server_4,22:14:50,22:15:20,2748.31,5608.84,Disk thrash suspected
server_4,22:15:00,22:15:30,15365.38,5608.84,Network flood + Disk thrash suspected
server_4,22:15:10,22:15:40,15365.38,3876.2,Network flood + Disk thrash suspected
server_4,22:15:20,22:15:50,15365.38,3876.2,Network flood + Disk thrash suspected
server_4,22:15:30,22:16:00,14835.42,1940.85,Possible DDoS
server_4,22:15:40,22:16:10,14835.42,1940.85,Possible DDoS
server_4,22:15:50,22:16:20,14835.42,180.26,Possible DDoS
server_4,22:16:00,22:16:30,16587.33,143.96,Possible DDoS
server_4,22:16:10,22:16:40,16587.33,147.15,Possible DDoS
server_4,22:16:20,22:16:50,16587.33,5564.57,Network flood + Disk thrash suspected
server_4,22:16:30,22:17:00,10266.99,5564.57,Network flood + Disk thrash suspected
server_4,22:16:40,22:17:10,10266.99,5564.57,Network flood + Disk thrash suspected
server_4,22:16:50,22:17:20,10266.99,64.63,Possible DDoS
server_4,22:17:00,22:17:30,3006.71,517.56,""
server_4,22:17:10,22:17:40,16807.33,517.56,Possible DDoS
